,A,B,C,D,E,F,G,H,I,J,Target
33,-1.9839450001548353,0.4003009228780755,0.10217286201123024,-0.7700974579187233,-1.999571387446652,0.34915224419045676,1.6126256607377327,1.5012065457679806,1.8795440449567125,-0.6180490085304916,2
34,0.5139919431140203,-1.028470329744742,-1.4175906183860514,-1.803197881355269,-0.5437366264750045,-1.6060486169149126,0.7945584393252796,1.9446063742192585,-1.4223347396080364,0.004823390174452937,2
35,-0.2546420816256332,0.42340855687323414,-0.06248688024908192,0.6024287209271942,-0.6099822457163929,1.3261913579810107,-0.2628119766785975,1.202774658932008,-1.3528855535451028,-0.25610400096929764,1
36,-0.03751517432683351,0.7522993810393453,-0.6544108846438738,1.6904194787050921,0.22919450837900948,-0.6543090108902101,0.33872197755204597,-0.41455678740652524,0.5549733294876017,1.9087112999458407,0
37,-0.02751775226896179,-0.39645870746106665,-0.5894673071328281,0.03054833229986625,0.674752123175992,0.45359558489400886,0.3238854821838982,0.2778983911527714,-1.4579193251943807,-1.4585428742024276,1
38,-0.05219751000096084,-0.1255444004658794,-0.5273000696108081,1.6736230147230733,-0.304229793247582,1.897952373970392,1.254708985964407,-0.8272520401174929,1.2500813368458035,1.5925372539378462,2
39,-0.49022326416486967,2.1958605024776143,0.8519967206943024,-0.23783617831051931,-0.8204847367857006,0.35503831758159576,0.952045451119115,1.5151850324808054,-0.4662679129574377,0.07873451988326836,0
40,-1.8273061836965792,1.5582493610281976,0.5772117808664924,-1.327631294155633,-0.03894900121903332,-1.6715695487884337,-0.955050946265781,0.9266379322918363,0.11084937736222375,1.7859580346920751,2
41,0.2007757069074083,1.3373770426603873,-0.21828997545584344,0.639798266116956,0.8643246042018355,0.07246924626225602,-0.0412725169141935,-1.6504676738087083,1.0842085375388912,0.9808317825043162,1
42,0.8376451881171881,-0.9433845803382327,-0.5948507162937797,-0.30948310053838385,1.1867289969700177,-0.8874714470563435,-0.5734852526579163,-0.32837699997668585,-0.13338232298113953,0.9738242765907124,1
43,0.026379336626606933,-0.8839330005256227,0.742720924047508,0.6842880427214575,-0.28070181394484195,0.20607209131200882,0.8113658762614187,1.6883104162364557,1.480270725834721,-0.7462018486204229,0
44,-0.41927642889751315,0.2843666288571972,0.6193986742328689,-0.9457637104295088,-1.9138922072193294,1.5269978417724621,-0.9815875578677952,-0.9231809051857112,-0.8475043823070488,0.30543332433896525,0
45,1.1568354698935743,0.028163689028126593,0.9800735659794719,0.8058169967845485,1.4038614425113076,-0.06594488602797545,0.9208428093582504,1.8670314885357984,0.17762987935974306,0.6061466420479859,0
46,-0.6688884471841193,-0.02154264767466716,0.7620114581957932,-0.25395692900324973,2.310003105780514,0.15329648475812915,1.0179961893392717,-2.781096395729946,-0.39369397924979277,0.6066532647512056,2
47,-0.4879477288365147,0.028972333544157812,0.05590653729844661,1.0291402758248847,2.0341141536366276,-1.215102859055436,0.7191259304649246,2.405330203173042,-0.6372927642708704,0.034818452845280984,2
48,1.0439416247122506,0.3021655899600824,-2.179619482664328,-0.013485614911275522,-1.515787466494069,-1.9217174741265444,-0.40065696763987746,2.0973688136698283,0.10888744452757301,0.32852186832064967,2
49,0.450109368566641,0.8864402647939219,-0.08244963779284356,0.63370309387588,0.25868095374778943,-0.1647556751568807,0.026017379024083315,0.5529401139159389,1.0236762139654656,0.39177158898696274,1
50,0.16394442970516232,0.6733379440456416,-0.5529718959865859,-0.21908933635495312,0.12675907378203893,-0.7669906006935219,0.22885233743280503,0.34065218596396596,0.1710583711162488,-0.45097873458536647,1
51,-1.1380619599890562,0.9889971604478619,-1.3583171889029686,-0.34154704591551766,-0.6143679628480904,-0.12094507197975958,-1.5345101710140179,-0.8041721067126056,0.01100505537961418,-0.8125025179028041,0
52,0.9605553508523708,-1.049634897853588,1.7820315866052177,-0.32958002497709327,-0.4035559158291964,-0.19664246306168645,-0.5495150402678092,-0.4406822064528091,-0.19202997175316316,0.28810706481300485,1
53,1.3750966506680227,-0.9704700245970498,-0.14089294281279385,1.361843114659169,-1.8049388679194298,-0.3140630170591911,-0.630369918465103,1.6027818921416848,0.8138028382234781,1.9630541218053756,2
54,-0.7697268406206819,0.4771194723227092,-0.6674792845978299,0.6945042397282066,0.7381178097984195,-0.845930772993289,-1.1571608754350942,-0.0030668544446501057,1.004426973296842,0.971336399398417,1
55,2.2257656355589646,-0.12031851107638437,1.0829088638731783,0.5147412508649407,0.253199858885451,0.5934348948214546,1.7912882770087584,0.5632605689948319,-0.41628855934397047,0.9956087339972957,0
56,-1.4663057976383163,0.030506286763732238,0.546253750713359,-0.18213011151443723,1.4298546685009184,-1.4186623468268227,1.0716628270177737,-0.02427034602709101,1.7827593288876133,1.4137581719849395,2
57,1.0188468775338841,0.45766707056573375,0.9619864769047277,0.3809633480373708,0.9673160483428888,-0.9429703984174954,-0.6757473581331273,1.008031571349065,-0.10041788117781418,1.57208245085485,0
58,-0.37412933495572126,0.48422623073404497,0.3694176001108056,0.5855988864022049,-0.019439407748247556,-0.5150048475380118,0.42010199915834184,-0.35471410019951977,2.015083958701165,0.4279588683129615,1
59,1.2720544673069332,-1.3527181820357215,0.627038829835174,-0.9371224967839751,0.027278958153750744,0.1433641997032207,-0.7667002144452623,0.825497775090117,-0.6731559425152144,-0.5728838820218793,1
60,-0.670151370394693,-0.11605451598025096,0.6295618113325613,-0.7158773150031681,-0.3570966472517584,-1.0683463163488471,1.1018322245834502,-0.7171244774138901,0.4783788703280506,0.312103777231334,1
61,0.1040533678263006,0.6814669252920654,-0.045984045590200924,1.595117674667866,1.3705077687894294,0.3224903047788882,1.7259729313515846,1.9271122788514008,0.9517640646499026,0.3981110289257354,2
62,0.5791986206315625,0.0945875778942555,-0.7773726201259696,-0.42620391952218556,1.878863975438914,-0.8893448128893223,1.4171018444153871,-0.031537039998017706,-0.12409866784756629,-0.1395748321733335,1
63,0.5717782266067792,-0.6486158362789703,-0.15433060003108304,0.4392630452903447,0.4955685448960795,-1.3910376943801885,0.3840867489846456,0.2313051966408345,-1.185632616648485,0.328487757221715,1
64,-1.3046175904767987,1.170973223385378,0.8226839026819578,0.11636319385095999,0.46064799564558767,2.296585432822779,0.8194383065322438,-0.6244470414645833,0.6658890441081735,1.0559983925283114,0
65,-0.5748058091469,-1.0797357869427238,0.30937712770212944,1.9605390105088807,-0.7138146108994079,-1.1852129058259615,0.0240995770934518,1.1803286857274782,1.8571580803537384,-0.7829158728374085,2
66,1.4115667270780943,-2.4911076444302886,-1.1706209680355821,-2.5079645657475997,-0.11794881890605746,-0.379387531349274,2.1974413847248893,-0.43991396494458523,-0.5569062125775958,0.2529296703481072,2
67,1.4009660723691926,-1.1233788289650553,0.9040383326812477,0.37305031830619795,-0.23274289307128992,-0.5564070148611682,-0.5717896859332346,-1.8200279031088622,-0.15703062104577306,0.1274604194864977,0
68,0.904461139342867,-1.3349197475208525,-1.3321426223821995,-0.21339644709934513,0.33176131987612045,-0.8364739219617393,0.7494984847577908,-3.0808900715147387,0.8369243583521072,-0.7126764214283312,2
69,0.6035865678488679,-0.8112695208745088,0.257347904650005,-1.4038320515149738,0.21525124123930003,0.09896269354158546,-0.973734842349283,-0.9990159547460421,0.5755429471934739,0.4114259412538857,1
70,-0.5519352689622631,-1.5657985704703357,1.014456310333172,-0.10689710780732768,1.1863995755560142,-1.2602980744516596,0.2214712351498298,-0.10621087658362498,0.9902203878729305,0.9113949056093839,0
71,0.3866516833501885,-0.7149835623917526,-0.4106033997693998,-0.9130442717225237,-1.385827457285686,0.732518002679444,-0.060734509376427985,0.3611557051186886,1.5602285019108824,0.4806418685922417,1
72,1.1384305149301654,-1.5718468780951873,-0.11409283406896915,0.618334649753061,-0.9492035852160181,-0.7860129686481999,0.49325598209896127,-1.6231767611931602,-0.2988172382891648,-0.21770737051810024,0
73,0.48566928318199754,-0.6887704734643814,1.146711657154331,-1.9367090785697239,-1.1390099521462824,0.7424243023178313,0.3501344508691421,-0.6459107247581014,0.6246167271201106,-1.105744309288914,0
74,-0.17091457267524673,0.85335392157208,-0.27174465687175364,-2.076896560202219,0.8434879203664513,-0.780377367528705,0.03760583806076152,-0.3489373083184703,-0.4661770075807085,1.233181403275761,0
75,0.8328756990911386,0.9375598636273235,0.16794334527470234,-0.6691629090559736,-0.40176476095598657,-0.4534762244298949,-1.0855888880947053,-1.0719426668376812,1.70788108762118,0.3535389878307335,1
76,1.041860298327796,-0.5973205869324859,0.9276418266823877,-1.2458602297428996,0.1824300740374072,0.1167029194787738,-0.31709981666721093,1.0331866046502798,-0.14744008133286937,0.42439327102756136,1
77,-0.6501528908748291,1.0402604942995126,0.0790291308475997,1.1166057499291344,0.11704456338243584,-1.2902374576700175,-0.11500811745994177,0.30988610012320267,0.29169639247691653,0.129041556813802,1
78,-1.4574775447402295,0.16682015571604838,-0.06804224465200155,0.2861605267865971,1.4308911348893676,-0.48946403924359183,-2.2041476863462233,-0.7556662859825023,0.49015683661148035,1.7288689931813046,2
79,-1.6678632365066945,-1.184313744949109,-0.38207226983679676,-0.897612071394606,-1.1628237394123904,0.3155021432552944,2.7428829192164987,-1.3795133707400529,0.06123747130670692,-0.8745752970529262,2
80,-0.935229254451781,0.22126391948656246,0.8851245665663505,-1.0771277676856168,1.2246255692693766,0.4095150017656006,-0.1662450137099119,0.5488033552968727,0.4751519506957784,-0.8187464427406412,1
81,0.2502199077288618,-1.0950675642332324,1.796933376795137,-0.2705320357620771,0.4990808286408759,-0.9435390327939369,-0.8340975142800067,-1.045922121480877,0.5400975599678546,1.7565235672769344,0
82,1.5890921207829296,-1.0750193611699685,-1.166148723383891,-0.6556537270275408,0.810384350389026,-2.6251485621156943,-0.25596452504661077,-0.895112060765044,-1.0686797457706592,-0.3557385803478238,2
83,0.3999986702978352,-1.0761622877968553,-0.9875433062903205,-0.8256923786750051,-1.4884664586223155,-1.015698000980585,0.128090614964099,0.49924471806946236,-1.2841750741409412,0.8275459014169817,0
84,-0.23315399233755232,0.529564671179133,-0.8972698156308709,1.396706575102229,-0.5335599478928001,-0.289379090648365,-0.5109489708033805,0.6428697494477459,0.3874096872201945,0.7401424028360842,1
85,0.6323056954785213,-0.7070104541997704,-0.19216213147788783,2.117897246023553,0.20514763550454437,-0.3199265670699405,-0.03725844934555049,0.19963826488210484,0.044402540852270606,0.1876034511842706,1
86,-0.9441111095017434,-0.657817773125665,-0.43370123844326597,1.1869655189303283,-0.46834007379154546,0.7718164826445838,-1.5077724289420116,1.5965443482917483,-0.879266322474967,0.8352721428219317,0
87,0.11755910585725668,1.2031222047194587,1.3645710509221298,-0.69412214600491,-0.9427199086286726,0.21327133458385708,-0.17729711815056795,-0.053403867798067786,-0.5330900441955788,-0.5558478883583573,1
88,-0.07112462757209101,0.955350530983319,1.244508179475459,0.06827405041358858,-0.9370612203553751,-1.4158316278079344,-0.924330073859571,1.2964377466929193,0.8003113274000343,0.5239255967619869,0
89,-0.40486631732299444,3.6728694103880732,0.010478890673611546,1.1671532143855752,-0.5524792424226284,0.9320347755202354,-0.5902967488888963,-0.4677114275528585,0.24193446777983552,-1.514710744395474,2
90,-0.09199578048765161,0.9593156791241353,0.4993420156930432,-1.353810892561489,0.33339004640403214,0.25302627037749237,1.00975602211827,0.15482842271268005,-0.9832360573189257,1.0211718836117045,1
91,-0.059287422763938086,0.2742785431255431,-0.24478522305456735,0.878278019689936,0.2104090467177945,1.199887126962561,0.2527606976029599,-1.1299048159835896,-0.8530328336779789,0.4443901418217022,1
92,1.794350470942798,-0.5620850886448643,0.34612301700705933,0.13245991890743417,-0.5868210955417164,-0.3786342203097784,0.828912559344008,0.7295594567885281,1.3530593324819917,2.4045565389401093,2
93,0.9067114146002228,-0.7851509458171102,-0.21593571674598683,1.4480038921066813,0.42720149412726305,-0.5615547801551727,1.5951858690295773,-0.9030364143898046,1.8822614011097192,-0.5479168159109821,0
94,-0.5187357367203557,-2.2264116883547653,-1.2282318155803382,0.7177890757086469,-0.10976542045446766,-0.9435572539442797,1.5990994717482963,-1.07841529614635,0.26062597082736827,-0.9991859081950647,2
95,0.3830404887527189,1.3604423316335292,-1.6459910986915895,0.9080389426705893,-0.3715620350354263,0.054273256509679346,0.7278916405382142,1.4820439231435107,-0.5063566933220128,-0.13902680873624496,0
96,-0.7498546478915387,-0.9045195851707412,2.0137201918562417,1.2003380980106277,0.31447762616923264,0.5510747165850938,-0.3732678734388381,-0.43113920656535976,1.0884025788724818,-0.6783924957021397,0
97,-1.4310910411182083,-1.1478082863508476,-0.30564105620441984,0.18318225439391753,-0.5833284405398046,-0.6527314045398804,-0.5474457608458282,-0.8210815216206712,-0.661937175719186,0.01300045802139572,1
98,-0.9664450933659944,0.9753063230295591,-1.1292590142633863,-0.3794493120442177,0.22119720816070682,-1.1583571071170187,-0.0391577945426379,0.1390761847293066,1.3207371747619854,0.29675478003228234,1
99,0.32120859280173114,0.1861825546522127,0.05410924332976514,-0.6036110237293083,-0.843023413686782,0.4161430483417479,-0.19582320024127703,-0.09628996512214792,0.38545765447328406,-0.5259480680621903,1
100,0.27663655897719824,0.5535401646814874,-1.3770591926292068,-0.6944459069155756,0.7363603026972316,0.0929870036169051,-1.3295816449542976,-1.435717977265387,-0.7533916256289467,0.9532758241457734,0
101,-0.17050545056801591,0.02159724080951108,-0.24456822949320448,0.5120401254122307,0.050889404551490214,-0.39833905632000843,1.7029065587136942,1.0730955194984828,0.05882605459239805,1.3259264890631912,1
102,0.35317887091180605,-2.113446693372609,-0.263914472394627,0.547274356363844,-0.5514842906349979,0.16507108432507014,0.41071578151893595,1.692388380205711,-0.5903442375758325,1.3121737744842894,0
103,1.243769177152709,-1.2333125394208322,0.6484549448506843,0.6969153760205028,1.939808650516869,-1.6118907559689877,0.7907690590359362,1.4029262868782657,-0.37575558240615275,3.034961855782285,2
104,0.06095888837296844,-1.0026082075581952,-0.06401569687146196,-1.5299568052604533,-2.536306247288048,0.04088221094052699,1.611769590895849,-1.0715974340124221,0.7489526619871528,1.131566204209826,2
105,-1.3249153353194159,-0.3236959023126385,-0.4743244969403379,1.2837702898769439,-0.6242632526128098,-0.8243739217149533,-0.5082413199317922,0.010896313678425244,-0.05450220279238386,1.1893059557135093,1
106,0.9952229267750832,-0.9724541234831917,1.2186250195622959,2.079902837213906,1.0034125312393,-0.23421765393319358,0.08952452741238655,0.7280626381906874,0.5465350492986786,-1.0681664274311042,0
107,-1.1462755114715835,-0.30369671294800266,1.0271063647142515,-0.8316042446449808,0.6559625690385583,0.6100772906061889,0.38086048944837514,0.4103158361825066,0.6737857148238238,-2.1299327616745085,0
108,0.7890859949947311,-0.38592957998769434,0.42023339439268453,-0.05864272279419021,-0.07988896477945173,0.014714169177521049,-2.3680088234220706,-0.08966885326409882,0.2829595722103735,-0.5075436106489485,1
109,-1.193626871490564,-0.9130929554980569,1.1782614023033442,-1.2265803780570819,-0.17405370591559705,-1.3453132020905276,-0.762291771954242,-0.18763643377325578,1.0115933202323024,-0.006724542495107458,0
110,1.5145790673266624,-0.21166788751050647,-2.0384962824954296,-1.6621204136774668,1.2319284932539274,0.5427954776161682,-0.198325715981833,-0.2954608601489119,0.26568607618698437,-1.7264534798531195,2
111,0.847229500598333,1.3416788947936642,0.8529643885065276,-0.1800236120039962,-1.8037165350843554,-0.048661900524813756,-0.4456519330861407,0.4715215955031463,-1.2955315824722051,-2.996199915460842,2
112,0.45488691720703106,0.49405016703702725,-0.500661571427958,0.16657524598911486,0.674668150646098,0.23685934255492078,1.347925965302155,-0.8856227813887513,-0.0024948385016837615,-0.6275004558743454,1
113,-1.0847444871774363,-0.6268546061298935,-0.5909877316121841,-0.6666650530348383,0.4084005907014674,0.12016766311032619,-1.1923586738140157,-0.20240440653967784,0.48112442169734193,0.015951985481671014,1
114,0.5468911887756267,0.21818599979920125,0.5984568471327141,0.31670297434747946,-0.4372230352652464,0.2387971894791216,0.22746639592954795,0.28058529994649517,0.35210509576433435,1.0309378788463155,1
115,0.6521028286613609,0.7681607598764894,0.7673642347610867,1.0504651387423027,-1.0022016767355086,1.0188959436722753,-0.7294007796269839,0.5886193360083327,-0.2743452640179561,-0.7586984712818633,1
116,0.8512155647663922,-0.36450792542669364,0.2501177280487325,-0.00389718219082876,-1.5356590632269547,0.5804878824502828,-0.03890292778262397,0.7739883151781155,0.07991847335107119,0.4629310488276718,1
117,0.6733126106670825,1.907525476959331,0.5863121542828988,2.4007778979576413,-0.2655144821492015,1.4210409976162752,-0.8895799747781175,-0.6969063760146398,2.1575617527310924,-0.13882652759064204,2
118,-1.6088627873716543,-0.07893684412037351,-0.2736191173242349,-0.12468520605499636,-0.3006168558201818,0.2549781405153209,-0.11897230409198306,-0.7401580707716148,2.020709381388549,0.43225681199456933,1
119,0.06033901678689673,-0.5654541493171266,-1.8204171426469888,-0.6562519589485485,1.3123959724718772,-1.5557002088909324,-1.0631080565842395,1.5267279809314855,0.14560640775312916,0.4685822567997981,0
120,0.008868718072873557,-0.3872911859308961,0.14814042641122088,0.28306783562512616,-0.9556100451359485,-1.0815538809599796,-0.6312254041024636,0.7295882849085896,0.09071239881807153,0.5988877955280909,1
121,-0.372725668277679,0.22520130601674365,-0.9599442895779968,1.0539549842758766,0.6866607193113057,0.8936872137232313,-0.030225712786189053,-0.2178546181501962,-0.349768511864744,-0.14723588509383423,1
122,2.0526766463064248,0.20451518111714093,0.13299361401059784,0.5021802914813266,-0.41904229784700053,0.9880896031405929,0.41701768185104027,-0.41756921493798554,-0.14402655364485936,0.448687767718958,1
123,0.052155308445405134,0.0660305045021578,2.0899375731751246,1.350453628186916,-0.13033746810929775,0.7305445520204101,-0.01878382153438127,-0.9203819672270025,-0.07865109853576635,-0.21703937187309721,1
124,-0.9244042859763462,1.1744182489966932,0.9743695021113095,0.7509025788818315,0.9891802897288693,0.9139241180416048,2.1010936850285726,-1.0124636349259288,-0.38185391627351395,-0.0954499802103777,0
125,-1.2905813977194265,1.0304503205037714,0.9349711745288185,-0.7919665426233552,0.05654476474228458,-0.7080542623394931,-2.126877978197574,1.4978724789980404,0.873151380730203,1.149770217373623,2
126,0.15229207180451237,-0.01188005750412371,0.44214651259381504,-2.4145690259389947,0.6077277066962858,0.2942829012913063,-0.8652583796884774,0.08800637022685115,0.4674095787810427,-0.09311758421639749,1
127,-0.45760637752396516,0.47627445259745654,-1.6641330250610886,-1.0209593942062263,-1.0790845445950499,-0.8087708135595103,-2.1142704930411664,-0.8208790917601122,-0.18386238726767543,-1.796773246132389,2
128,-0.4262600533496609,1.4593558951177543,-0.42185089734723447,-0.23956906230372507,-0.7269827028200471,0.16324751421298078,-0.959352583607033,-0.7312045692719469,0.8213276712894438,-0.010596970013738554,1
129,1.1139284035085322,-0.14088819158581273,-0.11528145604963126,-0.22809446869921618,0.5642335236417104,-0.16928094668499516,-1.509496239726973,-0.731542988327062,0.9672962748099051,-0.120509121954968,1
130,0.1961890148418976,0.6319438177385271,0.3922756997671461,1.9443879424131902,0.5199010541966913,0.3879203828474181,1.5369871051175472,1.6819444475780396,0.06853522883921019,-0.131543488590261,0
131,-0.37746972853404615,-0.2827976016586716,-1.1048315477936288,0.6042369709182546,-0.9917326270276068,-1.4572213118354571,0.20026959776103428,0.07909980792401027,0.016346519814176244,1.1991547733260794,1
132,0.3932318263286945,0.7176796549316853,1.096732364061952,-0.06022277162485037,1.7697033199303027,0.6614668660526828,0.4950030275666012,0.36193536947313615,1.2147268959642963,-1.7312935316953253,0
133,-0.07674044537142814,-1.1040295390668884,0.4475406633085545,0.07605043090140241,-1.8278928370319365,-1.1415475294596091,-0.4652146510287966,-0.6137174291618009,-0.325750826174768,0.4608885196027513,1
134,-0.6434779185647512,-0.3526571804376919,0.7263545657536884,-1.1611424393369447,-0.29993203898790416,0.4627600926766981,0.7594326719684049,-0.9780863424109989,1.4670406476771922,0.6625756022531405,1
135,-0.39715957796737184,0.12419930520125755,-1.053714571993346,0.14962720178632308,-0.6157644491593246,-0.19587998632362313,-1.2355041575817605,-0.7227039922906767,1.7733715691350846,0.03651406369387181,1
136,-0.5054488703472656,0.16014803799623387,0.6681910307812181,-0.43669156687305005,0.7172039678392212,-1.5406809260802017,0.23864718493122697,-0.2555810635413148,1.6220287203697263,2.0717448316022793,0
137,-0.5065452546360205,0.2804692863494529,1.3450243425579496,-0.3464530795299286,1.2723232073417183,0.01859709879408864,-0.9861809995673195,-0.3178167499586507,-1.3097728622549523,0.7173022215374212,1
138,2.418771726700093,-1.6453711480067241,0.3018255418950029,0.5852085219153663,1.6714398499032646,0.612984743917255,-0.27970722138709536,2.1891237119777895,0.9254969374298813,0.976489325213346,2
139,-0.2017190866189166,1.5201770216615091,-0.1926286686022761,1.1163103979302025,1.5901587862128987,2.1387308827994898,0.7914124692516299,0.7295037987328663,-0.7958180808136865,-0.458407320741263,2
140,-0.29793853280080845,0.1041890176232788,-0.5504390197716453,-0.8229296332509952,-0.6031750532901673,0.9363613564743561,0.8911830139650829,0.24872898473778557,0.19787568934075747,1.5152858309658725,1
141,-0.7107348625893132,0.6608616358405809,2.5348127685643016,-0.1501481120315298,-1.995592488581327,1.7701130099856224,-0.6561400626090703,-1.489365420222322,0.09547010059374363,1.0258320864921018,2
