A,B,C,D,E,Target
-0.6595349458142147,-1.0058644073777887,0.7032561121424212,1.4488761070174094,0.7203314002455532,0
0.7944938103951418,0.6334028611685011,-1.8074572487646672,1.142899093071022,-0.3807572611589464,0
-0.7656707206617159,-1.1420118922003024,-0.13197969020749417,-0.6265246352445095,-1.7108469771122992,0
-0.6461044710059075,0.12899562295353326,-0.3681642921437966,0.5305517977997514,-0.7502154918069133,0
0.04691386116911065,-0.24517122575528105,-0.25363137905069694,1.381117947029523,-0.08587676855710323,0
-1.306533183228371,-1.122417021194626,0.9008520994296975,1.6582273212616614,-1.7697289139801509,1
-0.07465127240282726,-1.2626432576693836,1.0056426908000011,2.4275461723012692,-0.7594385852423295,1
0.5164148953755079,-0.5620778556374916,1.2661240339179383,0.7603435291581709,-1.5154920098902234,0
1.4327549934509087,-1.3491048436576354,0.1257011429849709,0.9547175758444222,0.881831183205716,0
-0.19072919824571768,-0.23721078592289596,1.1992255486168835,-1.275369638255482,1.3148756540498356,0
-1.715899430748739,-1.1021384845468725,-0.2701157658563275,0.3501853872064988,0.26458984116865064,0
-0.01325889013291646,1.3947802064244184,1.2957131287241375,0.6205290283402501,1.0281031432886736,0
-1.6849155747337197,-0.573721988264327,-0.07759468151332014,-0.6073208905157647,1.246178893860995,0
0.5961753316545417,0.6563009410436553,0.8377802897597875,0.8329155339247477,-0.1088951215224674,0
1.7095017861353825,1.1681327011238365,0.46389269486854556,-0.6745641554771735,0.8109270552300578,0
-0.1944277035550236,-1.2065349857099474,0.2892601440404329,-0.0006058721018388643,-2.32528619044227,0
-0.7342565660836022,-1.2623719708306362,1.5492244311796803,-0.4486489972783436,0.146600916086345,0
1.612989341152131,0.48481251391828206,0.674901451944346,0.7968088851554046,0.8440570016875124,0
1.4540568321798666,1.3309239943039608,-2.027609335718047,-0.15230464145823946,-0.10643554617302321,0
-0.9476258641466792,-1.5179394195092586,-0.1580846715652656,1.43579327748344,0.2953481251286791,0
-0.32166219160813786,0.41304990587992146,2.5820188937736614,-0.20644946692696944,0.4856994147339992,0
-0.04208457919005675,0.6037352543718892,-0.09962296278958958,0.11645198666945185,1.7998593972745875,0
-0.7271538602490564,0.49885248415783906,0.019338467508783198,-0.915915223246114,0.4030157148348689,0
-0.23874813610542947,-0.1014219489585154,0.44173958592302937,-0.9517530594221469,-1.41444367099906,0
-0.5540127033439523,-0.44686655075942644,-1.5103206629933295,-0.7223506174429205,-1.2153520598742649,0
-0.361535120971105,3.717617758060706,-0.6707065525175011,0.5476683570734477,0.16035900941234948,1
1.43435397207058,-1.5879658839202515,-0.9601914633425428,-0.2686623819080971,0.3707279204504329,0
-0.19264350558679974,1.3895703685015168,0.8732071501255476,-1.2135959609975875,-0.07223000262701666,0
-0.1533802570711824,1.7300391518366371,0.37057409061246704,-1.6748415811298298,-0.7356975753331744,0
0.19973707136098282,0.6764839901042593,0.6115804334020877,1.6653733451334647,0.35418938600169214,0
0.3452958400647338,0.5656294593072356,-0.3339956680244994,-0.5313038397406917,0.9429237181551063,0
-1.4020577558928318,1.2886815254219286,-1.2085325213818727,-0.5025932401635447,-0.7415466531029553,0
0.9797688062095726,-0.3219266647046715,0.7677077801516061,1.3418817937835426,0.33935187271525474,0
0.4169723564803707,-1.9462937996023926,-1.333500139866446,-0.5187569632991903,-0.6102592009813246,0
-0.7616362711344515,0.5852521213306006,-0.8390313323318842,-2.095345587382097,-0.20574952694200732,0
-1.1071033596482773,0.3195431817912183,0.2603866144466533,0.015091611974564097,-0.13905377880866984,0
0.31266251505366943,0.7646105804520844,-0.23920684302817338,-0.23050262697590518,-0.45623678495061143,0
0.6190387871519832,-0.3890954746346002,-0.17996637832711232,0.35710838108211423,-1.1474679604206404,0
-0.688061582090967,0.11703919179056886,-1.6520879882536958,-1.908418253272799,-0.46800785667222,0
-0.12974505710925477,0.056643789746995875,-0.1842333784018485,-0.13769415016865819,-0.5137230629015563,0
1.7882765319778609,-0.54163780112186,0.3997323572386699,0.7787574237201377,0.4532089091413748,0
0.47969872193156754,-0.7100155012980088,-0.2502271176614953,-0.7893829678605723,-0.2895644814606078,0
0.7143081266911869,-0.747781047851935,-0.17811218542418114,-0.32994224271099537,-1.5774777228473815,0
0.10266597489907285,-1.9820269800166557,-0.5546669741201768,1.499824921056614,-1.4461265857913663,0
-2.2115445881027513,-1.0818401510149642,0.2501254126684185,-1.4555812140027133,0.4351613541462447,0
1.6935391443898313,0.48465999043336183,3.3845063498265593,0.36263985792962417,-0.04587037124857118,1
-0.774760615977174,0.4353462757206349,-1.6435285572677827,0.5427639002158743,-1.5193425017173412,0
-0.2961813925972731,-0.6941154619565038,-0.10700832535297886,0.36809024147929564,0.25848571988972613,0
-1.551475815800355,0.6224539001892503,0.14898404889416525,1.8425865237487782,-0.10159528748267062,0
-2.300711167183133,0.8260000722175712,-0.325170828901413,2.27042349918066,-0.11815836199692087,1
-1.4334196225339746,-1.715115793642501,0.3972079034202658,-0.23335208914312447,0.5487236691986993,0
-0.4652152731718748,0.2358084059507307,0.5603356005417977,2.4314401685244595,-1.6766845803112036,1
-1.171489445995437,-0.12687380966838466,-1.6296527759253416,0.3973718524273295,-0.7416479310820128,0
-1.0167249563097183,1.0804873138863038,-2.3033669600852438,-1.7296738367686557,-0.7548158730573055,1
-0.16213573562816214,1.1634133541066014,-0.04523431414547639,-1.689182165811012,2.6171897930691683,1
1.7259549017257512,0.3023571171781123,-0.08614590157834275,0.6356788325561866,-0.3878598187016865,0
-1.181198544369357,0.8855163090004255,1.180002280250649,1.7609810363655716,0.9674419969086997,0
1.444472705824995,-0.6262009899442488,-0.789902106479125,1.5436215453271447,1.5783573236582675,0
-0.42402258225856176,0.39259667229684525,0.7022021957380712,0.23171724637377245,0.7009321168260944,0
0.11581442447256358,1.2139452374899986,-1.4746954509777515,1.145245201017347,1.1154745538281552,0
-0.18458699637345538,1.1797273917122884,-0.4785150151859384,-0.028647832250078633,0.3385967453840796,0
0.18499144570690584,-0.7964572541239537,0.49063680854608926,1.7046319049972931,-0.42341071404308445,0
1.2001215424021248,0.05182061206027391,-1.0933931857346972,1.181512587112433,-0.5483416316232814,0
2.226166816111366,-0.9711909986509114,-0.10958766782159783,-2.000624534467658,0.19307928131985602,1
0.5261626793789961,-0.4133823231320374,-0.04338142243978776,0.4041448045145941,-0.7964989894431848,0
-0.06654850327004616,-2.3468880156136542,0.08760184700527254,1.0808374376348733,-0.5082521553105294,0
-1.247919760224245,0.16897670611829874,0.8805745875693795,0.5742139412723236,-0.09220726460566132,0
-1.090992433341411,-0.1783566477310888,1.1855672535820085,-0.8719305165612289,0.20815385962296176,0
-0.6326447795503143,0.18019049978436447,-1.3340645528231343,0.7662081206196694,-1.649108817117119,0
-0.9972188870859524,-0.6922046326244786,-0.617374837839748,-1.0056266257347308,1.776261479455711,0
-1.6579318069409028,0.37100452876642787,-0.49588885794320414,-0.5178784099001759,1.3054100175559067,0
1.034834661821826,0.1378313767986119,-0.2671133540125934,-0.23922764643518532,1.8788128155134745,0
-0.06474320608996136,-0.4790806866534218,-0.29857452061150674,1.5374265627028647,-1.004478368516542,0
1.7137693218757974,0.5527801890905493,0.9911386458959603,1.2608088087450988,0.060598776742267026,0
-0.41682221200021163,0.8877611011850236,-1.772239301277178,0.8372873541758894,0.46487421253846306,0
-1.8975705460273773,1.3278148779180823,-1.2359158182194907,0.25984517765189286,-1.0175891932938237,0
0.9293872648113526,-0.45890273523912417,1.1857832515399716,-0.59225171793593,-0.9093024323142549,0
1.9006367161465103,1.3459582441133278,0.7104268341393293,1.1124364033843304,-0.00038763024802004675,0
1.2330329288814854,-0.17599413576332468,-0.2796495221619969,1.1146897858780571,0.12745116279890825,0
-0.9466757461476536,-1.2787614367738904,-1.256455650016309,0.11733933395364206,0.17517452431935474,0
-0.28286057053846614,-0.4584191262178959,-1.2809042343344597,-0.5984094935701482,1.3278140476869764,0
-2.20421503264318,0.6123550186989029,-0.012154482042282701,1.3604702914245392,-0.5814946028216696,0
-2.4838095908471933,0.8592124148574021,1.1731019248416077,0.22259893152933777,1.137969822075374,1
1.1079424758011824,1.7028916622227188,-0.2902379208743261,0.4620466677918598,0.8268461268656121,0
-1.1283741927251891,0.8716658499206204,0.12486987281006504,0.964967781019093,0.8103694437343654,0
0.18849981524493434,0.19651538926480208,1.3199237313591101,-0.8791815884764731,-1.3219428350200513,0
-1.0449223545475719,-0.23146718946763298,-1.7598153749384704,0.23923331864004183,-0.3073585877438532,0
1.109154558458474,-0.6776488404835543,0.41796031935333056,-1.133760937603978,0.5528702556740209,0
0.509294015288699,0.4937947207593977,-0.18454227519800945,-0.18130329373603227,2.1629250569132124,0
-0.9471378808183941,1.1918458896490456,0.9514344080231948,-0.17470592928256287,0.2426755450359943,0
-0.6207279966762802,-1.2500457341143059,2.267451688149884,0.7967285346473431,-1.66507114824413,1
-0.9359501346399266,0.46720875171467835,0.04584812106668447,-1.0028569925860744,1.1156558754654393,0
0.6914057411105178,-0.4206469828169723,1.361173795411805,1.2378842443692926,-1.1342510869609528,0
2.7334013073453893,0.34136944063264923,0.255623557462449,-0.1460736110757963,1.8390576795911395,1
1.015069600801868,-0.3759630027249699,0.9654027579982875,0.21142660516155942,-1.3387667351112826,0
0.3682349296224229,0.628847832391627,0.8476388268021768,0.9172724256754451,-1.0503247841205559,0
0.498270787438645,-0.60257508320005,0.24329953355805242,1.245492131228491,-0.006698411618916979,0
-0.5562535917337509,1.3110580211070304,0.6545475044548077,-1.4613622542231537,0.9640425390341265,0
-0.6131152693111297,1.5957036085702145,0.4700635836784501,-0.4384443689425979,-0.5936639884521773,0
-1.2883028220014754,0.08210952958729709,0.28071128521215766,1.2733174200803452,-0.532803749477226,0
0.3738293967620124,-1.2780047629425908,0.12839437173771295,-0.510902966565902,0.9272621148440605,0
-0.4362439588983661,-0.3517838376344447,-0.32176790320515036,-3.032429820238236,-0.04223755521253994,1
-1.9059321113998784,-0.821705960433792,-0.6185947488955974,0.11089430423925832,0.3958974401706512,0
-1.3665944206540368,1.3752143085437543,-0.9731689233592811,0.4870592035594218,-0.9684991487942605,0
-0.5209686313659173,-2.1056872789196204,-1.1263850399015576,2.393535602147326,0.37257534331871756,1
0.4114540299260953,-0.21658669692024596,-1.1680422660703662,-1.4288314463147822,-2.387107311675629,1
-0.26861015216887557,1.5990337224089661,0.5503244937571163,-1.2234896673100228,0.7869165215945069,0
-0.22275830016508713,-0.7917347566117062,-0.9261573013359033,0.8313272372997984,-0.41323932917715833,0
2.3977805194320143,0.5885724725968638,0.5506964212988346,-2.6232884057139283,0.5259905212654976,1
-0.2061786556858275,2.07123682684462,0.5481626596458637,0.7373999175253987,-1.56977839090062,0
0.737955615412461,-0.2721899834521544,1.5216579513086843,-0.23367679867846308,-0.4499261323307527,0
-0.5070049299766277,-0.5332747948589878,-2.3929777870411355,-0.4832436741398804,-0.3079379582855061,0
-0.5815435054300625,-0.6394395869812391,-1.2094540733811017,0.2492524993653815,0.9329411721324381,0
-0.12050528588638823,-0.7641093467546425,-0.6202051600782204,0.9594440366130486,0.15495788116543108,0
0.7284774167809641,0.532749015797463,-0.6833548071672848,0.09829285056631172,-0.4663105622081886,0
-0.08836798789809515,2.2794180149617294,0.6378489651884507,-0.028089594614775615,0.7648347907072393,0
-0.3853962424610531,0.25602342898647024,1.995548304154732,-0.7107434645072718,-0.4836710122996843,0
-2.2272408591739885,-0.7112255219267107,1.496437614273843,-1.5841699346342917,0.22142693823706455,1
-0.01661195991438677,-0.5902978705683495,1.879622625070652,0.3935978142002714,0.4336458919954839,0
0.5133087952290872,-0.3737539406394206,-0.3055598790503231,-0.9145107930393088,-0.3110941052972742,0
-0.6255428122231907,0.2260898705105429,2.0901165500500722,-1.0739800589657973,0.0943408769359964,0
0.5952708843186685,-1.8059128244873774,0.6705258413351524,0.8411179382043213,-0.8702262785288629,0
0.21406617293666386,-1.0937892932163438,0.6742817410784732,0.36667803579207453,0.3614113050758211,0
-0.8842701166822395,-0.3110208465256198,-1.6080712470211862,-0.20143963391148234,-0.12617971669705774,0
-2.174056168045342,-0.1042304770491034,0.6144870066590006,-1.8402551365431574,-0.5100070201155436,0
-1.229103168922239,-0.740714484106653,1.202368318874145,-2.3362363176608887,-0.30859497472805747,1
-0.18369005805442465,1.301286379736656,0.5334582782950213,-0.48006424638924816,-1.6077505747047467,0
-2.3503750044017964,-1.2690062230747023,1.0354042547963753,-1.265518377678672,0.6566174226278816,1
1.2725197091739089,0.008477916561622008,-0.06120083571960269,1.37316001870949,-0.2300191447450388,0
-0.7104795287249197,0.4580232491993787,0.13532095766716226,0.4769578006405791,0.5887020943994372,0
-0.03943138886675782,-0.32002545389828113,0.48988414028666344,0.9986992018796983,-1.2649626109751135,0
1.271589708209527,-1.6335814428133686,0.5253844160322576,0.17149789524751186,0.05443207020821147,0
2.9419375685422833,-0.11206663439639351,-1.1172536532753479,0.6249457119563645,-1.0025369369921215,1
-1.12045811232161,0.5416246245069279,1.329239963094687,0.2717684994757085,-0.003977053719022102,0
1.1637968549792568,0.12608731928183972,-0.9873294906289863,0.83775111522617,-0.3627653716271816,0
0.2788802528792717,0.8532833120780183,-1.447566712371661,-0.19513157037223294,-0.14705940796091674,0
-0.8012814074618656,1.2017012794153752,0.1410063443703351,0.29123475753253436,1.3434745363127572,0
0.7403864344957933,-1.5303900546939735,0.7742778066188973,1.494642822328241,-1.844028101486638,1
0.43312286118083815,0.5024558338995266,0.7014081447483586,-0.4046893986471204,-1.147534891914171,0
-1.366993601694222,0.8606358246508928,-0.008903594592795869,1.4576522839005177,-0.9404608866829858,0
0.0779498500871929,-0.18873020539443994,-0.44338185545702263,1.6314920925942586,-1.1178077445875159,0
-0.5384146668394134,-0.7432309530696682,-0.3471092899468848,1.8283306755310926,-0.8726739919070543,0
1.8147682636106448,-1.0822774308655243,-1.0602622272311129,0.7128799676965659,-1.3296170335434447,0
-0.019291660439632645,0.09451975858848113,0.4772317869496826,-0.5610998398598367,-0.8207187018039948,0
-0.14928430033247514,-0.023719664686543216,1.5057992139367617,0.6625418458297011,-1.1827830664361325,0
-0.8492016695673172,1.7062292841533813,-0.9478202243237447,0.1302806025958245,-1.6387589005338108,0
0.13877125953411973,-1.310639447758353,0.7631470238878479,-1.2032811545331146,1.8281296987221574,0
0.7152769975697664,0.46831397191913154,1.0253214517276645,-0.021908657981093354,0.5149828857631982,0
-1.238609282206177,0.2434512094245053,0.2075441270913788,-0.7671735768845882,-0.19973820658739744,0
2.313961950425749,0.6196039621471601,0.7813608873646885,-0.2581831329148592,0.3015192168504543,0
-2.0491357500202865,0.029644222913899506,-1.4991841609400198,1.5614004007748803,0.6515777018795952,1
-0.18066120260924542,-0.38950195456645614,0.630999928652689,1.7252328854785897,-1.0889034103373387,0
-0.9848926906665192,-1.2601740487698827,-0.6602569211288722,0.25775073013758487,0.013930718185122898,0
0.5107249478446286,1.0046105733078055,0.7506137383222246,-0.4397561876820818,0.2854466245641629,0
-1.539763423804791,0.19481933351538433,0.48877912251732863,0.7072863864207505,2.1959475457069413,0
-0.9074539777662359,-0.5372513726863095,-1.7654747566879607,-0.040754249427462225,1.6916636688642348,0
1.3179083638067304,0.6157267458741095,0.39066630837597377,-0.640190436386212,-0.28799812806288566,0
0.6702155917567668,0.3462270517015399,-1.175915673137479,-1.2733565275061824,-0.41903716376938893,0
1.9289274843045745,-0.22806273713257058,-0.11245168389981618,0.8364951434957749,0.04097928572532313,0
0.2890092312835285,0.1513057592725183,0.09756048055177396,0.6512092553059698,-0.24178194623315413,0
-0.2562861271210486,-0.35491599368428123,0.27535152411474373,-0.1511010349602292,0.09805198454825652,0
-0.5593825203269065,-1.1375727595655956,1.0471638294161143,0.01223332231468332,2.8213179668154003,1
-1.8944196572451502,-1.5437762553991023,0.10964747998304285,-0.22719299342488553,1.260915269121028,0
0.578518571039001,0.9206602691280885,-0.5449263547181991,0.006365141809812064,1.0803571153793583,0
1.7167553149948114,-0.07357816940825973,-0.8141535831139998,1.4296523289981997,-0.22735627333180405,0
-0.31307129919820004,-1.2006759963273381,0.6295726300853673,-1.102657731493504,-1.326189914388332,0
0.4178005908784614,-1.3573961496119096,-0.25931342646763206,-0.7275735080461806,0.4312352615037866,0
-0.3628164752238744,0.06342331090702007,1.0554516265402447,1.2161289784424834,-1.3998212848422515,0
-0.6152808546839631,-0.021022546757746126,0.3306205959386255,0.8084585245830417,-1.3945228556622251,0
0.2300128441756998,-1.9156413166139432,0.21459684093294704,1.0581596003269222,0.09238293406494053,0
1.2120402723271242,-0.8285043902729824,0.9713718947268014,-0.019570425680866456,-1.362365811658753,0
-0.37358013583152283,-0.8475604363618482,0.7175547352506334,-0.7590803291141576,-1.6377348534463927,0
0.39550571927084716,0.6648432537600549,0.7735624191369139,-1.5026697943730114,-0.6650769408442896,0
-1.5613408988494077,-0.5503410035446533,1.5923335445337963,1.6609831797620456,0.16378969574951005,0
1.042309853378961,-1.0652898265621316,0.025730677448095745,0.28271329671994233,1.2458383372432158,0
-1.183673894599385,1.7455146040490417,-0.20024917040998502,1.6115913141983527,1.9459474153718477,1
-0.7153778562992019,0.7591335756777912,0.5013940476810173,-1.1080469710455163,-0.31736752636891097,0
-1.0295169290026427,1.1267130741261853,0.1213193915561801,0.8669898549569048,-2.382789710146616,0
-1.0571447924343673,0.8099771730218518,0.31696119214996565,0.3246056373422518,0.3393171981235432,0
-1.2679360111273856,0.8533144188489059,1.1211375047946897,0.34005269623445933,-1.0156779894398842,0
-0.14879491960844454,0.24456369278340467,0.07194308035428795,-0.2516090689882522,0.6230063768000216,0
0.2886391514474941,1.0706563266607054,1.0869696183513191,-0.9700470626951653,2.204488237744919,0
0.8719864927997261,-0.779599902832939,-1.0300576834430013,-1.2844800052986403,1.4246065091568878,0
1.0101131854957899,-0.4677843836556718,-0.8869013943076086,-0.4780668037776573,-0.023038919323513592,0
0.05325946857038305,0.8975869947812914,2.448823244202772,0.33414349642853985,0.40074073177042,0
-0.3835641450591123,0.8847254543385046,0.8570037237487734,-0.9482532284690679,-0.3197650078834735,0
-1.0468536425827002,0.8709413217915961,1.0728075984280576,0.10495885675724383,0.6973270106037439,0
-0.3834184889409742,0.34591802657709314,0.14890977684460294,-0.9944844270762706,-0.8706149011420206,0
-0.5372197204226568,-0.7093066209678883,1.403204187894951,-0.8076234273633067,-0.6433618378996064,0
-0.10490555887172824,0.5091091233310258,0.9992870606749138,-0.5773122805740851,-0.22928780548718902,0
0.12096590091488771,0.859204082827437,-0.1638770646334439,0.276930769106676,-0.08533067913790726,0
-0.05557311757182255,-0.6579073898630328,0.29630532117016056,0.4340621668969582,-0.15634683903328603,0
0.6222174365363135,-0.978845913240611,-1.66157424347494,-1.0322917307992105,-0.7728741890856501,0
1.1701126313006864,0.2412419344952629,-1.2924991850532197,-0.48378397871398765,-0.9152660049505004,0
1.2795261186912883,0.8465151892078011,1.8484107466127826,-0.666248098388604,-1.2634412219961932,0
-1.2387098486366148,0.5571217455541282,-1.413863523818653,-0.5209316357654923,1.1754725909760269,0
1.062527186289743,-0.6363956334046488,1.8628317599255442,-0.8060638115495077,0.11548438060434811,0
-1.3214157944516614,0.19180007129361687,0.5789924321991828,-0.788082042576407,-2.080651097181066,0
-1.3758746781255276,1.5741896130772646,0.006222591381949686,0.47045916642267954,-1.236796383249547,0
0.5487083177260621,-0.21184684194234873,-0.6110954660434994,0.0014236100153316527,-0.43987013308870304,0
-0.7758548991038983,2.890260258372569,1.3760417547887547,0.014920920581089629,0.9183411580001254,1
0.05171978295359433,-0.7021995111896464,-1.6897357380646925,-0.6804586488789609,-2.5375456616725227,1
-0.5157908916839554,-1.1159398208507891,-0.34261160406640084,0.530069025435242,-0.2500287165972664,0
-0.49064691702046237,-1.4129531134905264,0.6967999373108589,0.1431599336399217,-0.26978912142369604,0
-1.6177120501344018,-1.0380034936936682,-0.9434421863952328,-0.7882858100515666,0.0744978573199766,0
-0.7316916723447611,0.971841544984186,-0.4862886795044744,-0.3599811404081588,0.7866587492065202,0
1.1427076182501763,-1.0078133418617423,-0.7569106344976799,0.4792469058397771,-1.2333632929552887,0
-0.6703783725782372,-0.1126435374208807,0.7672367287713545,0.002492971645500091,2.114030699041655,0
-0.5904281636924569,-1.2812173150879411,0.8633305682421176,-0.5038378306765778,0.7589698427030562,0
0.26733534325461683,-0.851927252699037,-0.6048106204448365,-0.07195520440744285,0.30386178717762174,0
0.19703968748777861,-1.4424216149616087,1.1960004499226546,-0.8732290670521928,0.6891622534221754,0
-0.5725898178638823,-0.23488571593831087,1.154652959273235,-0.6561438639210979,-0.39839016404377076,0
0.007739541006144761,0.4830634678541296,-1.8062976745996504,2.076963824576858,0.034736672476992136,0
0.9424391451403219,-1.3668661529532729,0.37924361528831707,0.12132672689385887,-0.2258206475582423,0
-0.6773309610115432,-0.6301539492343617,-2.0492119697933795,0.9152870492044664,-1.1025586708920718,0
-0.24697595200604655,-0.9952846424234634,-0.02917241065144611,0.09012943441148177,-1.9481641449594485,0
2.6589800536449117,-2.051417576302469,0.26082307264242904,-0.11223330047747182,-0.07039131769260552,1
-0.4725936225382551,1.1529428008982623,1.7056082731659707,-0.41208866423515805,-0.39866123790394636,0
-0.06971043043123541,-0.41860971414555936,-1.34834283635357,0.6372014936855028,-1.6834540190449996,0
-0.06008338692914421,-0.07795325675029746,2.698763036815172,0.4964583489565738,0.3009871830552973,0
-0.4321666715097843,-2.9994962545720214,2.1743165658569743,-0.22918696247781678,-1.8203114333584143,1
-1.1252157694800904,-1.156806534834778,-1.425592202373161,-1.171932900504698,1.0136060513995715,0
0.08225988085728626,0.19511777369102237,-0.0660277158658596,1.3393776207307737,-0.5135686544318296,0
2.3741724778934903,1.7717338842714703,-0.578116493354714,-0.48252850313554885,-0.9234256908035037,1
-0.8820495552911106,0.7406145634962797,0.6339411612372946,0.5477059103955992,-1.1567939893982155,0
-0.8517304440019389,1.5837548541233046,-1.2402678261561493,-0.27178725277707544,-0.21668757067717181,0
-0.43740617890196093,0.3389054508739764,1.1081399808572132,-0.4124912138419342,1.1514446156328284,0
0.6892441724353835,0.3528331981757292,-0.772462547556076,-0.24292120844362514,-0.2703919142685305,0
-1.0755343158931983,-0.7920865506722687,1.7055741876026034,-2.5390206568439226,0.24128537091304994,1
-0.4225206064361547,0.41280875688115376,-0.28214020648992844,1.4843993367202066,0.06429537639238915,0
0.452925692206279,0.2383324797715956,0.03264721040485125,0.6875498691054603,0.7183668995151146,0
-0.5612924034829564,-0.1471587838865497,0.39864092544629454,1.3067684309361294,0.5444105940871768,0
-1.1683804908315067,-0.05896461346841082,-0.003967675493796621,0.513429949055838,-0.8995184470250637,0
0.6163631414202966,-0.862125253401479,0.8943768381882035,1.2456187989866312,-0.6435818043352964,0
0.7935521721039568,-1.8648908333830372,0.6796693504586097,-0.11911265083312063,1.2619295853963015,0
-0.3358643166422792,-0.40663893575742666,-1.8407875381724248,-1.1834000219576033,-0.41347702922863794,0
-0.10222257548089826,0.3585087133342191,1.1377873010484243,0.3253615359775939,0.0636743661312138,0
0.27371824480394064,-0.13130514381277913,0.717468607590715,-1.4530454505712116,-0.06102250079618431,0
-1.2499524239604847,-0.20250242791217024,0.44488418868908164,0.26093738425784835,0.21336438619047043,0
-0.4112027471309794,0.614373410982785,0.8097896443427376,0.3523792678202942,0.4449613704418566,0
-1.9607869006333118,1.7979261057789213,0.8518269996111183,1.370990818519351,-1.1985796806390192,1
-0.30636927005199505,0.6569092446165349,0.8051464893562559,-0.6365523326626933,-0.34416994786419847,0
-0.358523110859291,-0.9736287655770861,-1.0779836444187285,0.016288239263154796,-0.3042476923831709,0
1.3789102695246795,0.7450586844047274,-1.947156497614061,0.3168869694680912,1.36850517994747,0
0.09415361609201955,1.1461649505685052,1.6997804396909257,0.5694664178330066,-0.41461468284513886,0
0.9859157579038186,0.8198085645839959,0.29008377559508847,-0.1254323295332397,1.6834705754675776,0
0.7438196077068063,-0.16043926962561955,1.155245886434596,-0.6878843903764652,-0.4469052438620194,0
2.2115945809524216,0.5790838947628231,-0.3578146189771884,0.07718721805830589,0.6606545603927466,0
1.5853110844678093,1.248000318482818,-1.342838626421589,1.4679796043123094,-0.21618203518180112,0
1.1853928936026343,0.525684132859043,0.0874866703609789,-0.3681383859220986,-1.4349218446001735,0
-0.8996000881404432,1.6995873600766933,2.430808369144748,-2.8509202874453803,-1.1632311808866256,1
2.041057710964584,0.3752697237477019,-0.593873678420439,0.8872844369702518,-0.30177762715562306,0
-1.350107597599018,-0.24237481487631993,1.098251481315274,-0.06796697938913522,1.1621757614844017,0
-1.2848175865233924,0.04597449807226386,2.023443961493801,-0.7205553069566878,0.5060733155084758,0
0.8691282222922296,-1.211302172251862,-0.07855822242453607,-0.9659260174423935,0.3093243636402518,0
