A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,Target
0.039158794835771,-0.18039941745103205,0.32255310129595566,0.4670965051085865,1.1686213932884089,1.8033275449300474,-2.350233753028319,3.3579537705471405,0.5862389145456595,2.1362586157535,-0.5418434191263483,1.3516188900051183,0.5109764049520834,3.614554672283636,3.344854738138914,-3.373641185307453,-3.841701208999267,-2.1773887099484592,0.49981372756030823,0.3230360679826109,0
-0.5961555763526982,0.2658656562603441,0.06586724083580413,-1.024887004377693,-0.9411069850771658,-1.275516185702639,1.14076343314681,-0.3842106052102517,-1.1451945086331548,-2.1837002395807077,-1.5152461225530942,0.7684107083266994,-0.7193016021517059,1.9564684319853518,3.474718365473075,-2.2456962008546077,-0.545943090278529,-1.183755700649042,1.24397173008938,-0.9568131329444771,1
2.3355427170177716,-1.5413843728013257,-0.4652842234467792,-2.0265351591270946,-1.2494561729403761,-1.2643419203246258,-0.865022006404292,-1.7051375524238028,0.41240615500332284,-1.6313176094497979,-0.9378738189530257,0.6005800286979958,-1.2569491586830712,0.32908651341158296,0.2696745232680128,-1.0130677401239743,1.0995927019676877,0.780198644725592,-0.8648840945488275,0.7146109081630784,0
4.114311825204729,0.5221668444882829,-0.1798365623656345,0.713290474734904,1.2109049127277718,2.041520123454204,-5.306541754417153,-0.261724266559808,0.5020990526922444,0.6087328068928582,-0.24460608753999807,0.2770625398016971,-0.46336853025857455,1.5461538592427195,0.2767895081964746,-3.5978887713481167,0.2380457385364499,-0.4404927138372849,-0.5496316766213843,0.6467477343983613,0
0.8127979609188832,-0.34955303368504603,-0.39817554116305415,0.792280810951846,0.9185548545716886,-0.021964392625530266,0.28020771665547156,0.3541448537423912,-0.1335271326646077,0.46418927112098146,1.43881977939701,0.834487278110528,1.5056137527717646,-1.7745803557481652,-1.8333785614231992,-1.2902730698048575,-0.5919470050729856,-0.21034149262542978,-2.339567630397004,-0.07004471041058936,1
1.9626829176826897,-1.2025969351361105,-0.6899287950822511,0.7976584687384177,-1.8052938556724678,2.3941824637618074,0.10666157829925499,-1.4590703203789044,-0.059269293904342206,4.111562573686159,-0.2708326267438763,-0.4810628064029786,-0.19181489058843224,-6.378020841304798,-7.996322014281539,3.2311913685707214,2.6747172411371483,1.9528353216201875,-3.4367195085889026,0.6664442331551752,0
-1.1272172838899683,0.6249915650273715,-0.9467499968756944,-0.3064968578528125,2.144151197688517,0.795857712792736,-0.2539008586493346,-2.716213399331761,-0.35516230774600355,-2.7860900797221233,1.606050701395815,0.29585197277025105,-0.7931187273917772,-0.2887194164545513,-0.33093206317909096,-0.8666839745082763,2.024410742957727,-0.6755492796777981,1.9620973332895404,-0.6845303065279811,1
1.5217275239405914,1.8498619345125569,-0.9973291972488016,1.312371131422768,1.8377269112163406,-0.4381878691243244,-2.0164221642025755,-3.097230779205083,-1.8494120227883646,-3.706787363398493,-1.0989296220628628,-1.3021550830873598,0.4040994946059253,0.6635984961948797,0.22095996290316286,-1.8844502643683152,2.1869099260907827,-0.32478850235786916,0.7231795842691258,1.7629625224028815,0
0.8283724931959592,-0.6735698092842539,-1.2342399520358727,-0.49745989953698266,-0.15766456787323224,2.0075877097376638,-1.1723690431845428,-1.4805932623752616,0.38170172514635026,0.4312858322016617,-1.396777380957954,-1.0346931134406427,1.1493728512753199,-0.5976757677917895,-1.2796565366632129,-1.8403781624219642,0.5431423351121967,0.38314467414818515,-0.2061574565259242,-0.28204436362765944,1
2.518264926860813,0.6766615936921011,1.4683018003885395,-1.1875467882249544,1.7508560374180193,-0.5718188517676847,-3.5270205709735136,0.9643366694599924,0.1254265791217416,-0.5056449054736813,0.540535153622011,0.9055112399269253,-0.30779419116534135,1.8459810829974064,1.4554182324120102,-0.2605907082095976,0.4989846936130838,2.2269413307453525,0.383398387242248,-0.9031565796296736,0
2.3701488998771616,0.8564008894913481,1.1206916614829048,-0.8336573829586573,-0.6454483898099287,-0.9712073666509804,-1.926849888367599,-0.7970719284141761,0.9479425939931535,-1.5206917126316788,-1.9427882729113033,-0.9123357605046721,0.02833936303556529,1.3041397413330198,1.9166763178600712,-0.7369838603709433,1.68187382267952,0.5718641790933623,0.9380701375853886,0.10500659502076863,1
-0.48732114668103177,-0.8434378901343549,0.6848791531666429,0.9605770181068758,-1.2505090885872638,-0.8016263265137474,1.3662495632869074,0.6461110338163956,-0.7483640014468448,0.611175417546089,0.14116838513632096,-1.7527320031223053,-1.1396717786372945,-0.5419020504623806,0.009742845593895958,1.5370279489860854,-0.002695680820471967,-0.6922060369550564,-0.12738103715065854,-0.21513166340059542,0
2.5502348756592967,-0.2706525016691405,0.7360626683136923,-0.6235137695998388,-1.0373327939134758,-2.3236374428036193,-0.137470768172625,1.2603241392505506,-0.06400986700820469,0.006770563294600078,2.4622671868200596,-0.18083989764090083,1.7189977445898421,0.10153276135180099,0.6251948697177578,-0.9156583690089116,-0.9652740268154841,0.4151771304245029,-2.654837675793856,-1.0070424895993464,1
0.44180993456134565,1.2089762376597877,2.131538640810389,-0.1049286827370608,1.4025002381236298,2.6865665512399612,-0.937687090336622,0.9366121792777953,0.836822053462313,3.1941976000093106,-0.9812320115340583,-0.8593034681418683,-1.5466275213581508,-4.090488603752786,-3.8082892243415074,2.117573112494704,2.4984191603826718,1.5544684635109984,0.22325399808317148,0.9836615143244452,0
0.21047061064022046,0.11385137459667952,-0.18743055923570376,0.5303039347146592,0.8552161537000252,-0.43488094279166734,-0.45764056843352213,-1.7504014780892168,1.3607613748108867,-1.6030700220202065,1.497351684566014,-1.7366538982923896,0.2273913993782835,-0.6396070098174981,-1.0702684506594693,1.3226182082229474,2.0132370823592765,-0.34943497152765035,0.5904634082574938,-1.0673156442447507,0
-0.8534383801585643,-0.2829294935765559,-0.18798048879857598,-1.2214197345718338,-0.6043984534662701,-2.522057766963582,2.2852476826468293,0.6385933147969401,0.3305529543521255,-1.3569229371384866,-0.021095157736734708,-0.29521912497493435,-0.8665194070487688,0.6897188808570821,1.4798456607277255,-0.1878590001576881,-1.535859524510744,1.7404255836338767,-0.9884631664022214,0.8027351111499086,0
1.7893528557878486,0.023383244573026356,0.2139777746703464,1.184677934499239,2.808091912197865,0.4635213744219887,-3.2617362829285046,-0.9758508763032396,0.2541281950126761,-1.6720694224493857,-0.4782373599727561,0.3668891866278864,0.7052819174207902,0.8012127243349929,0.15625620932015624,-1.2819079529872854,1.46605334479084,0.26230261260857374,0.7481773772215053,0.8604392353248748,0
-0.3632175648750084,0.4225432038987315,-1.6524125154112113,0.18071749650398528,-0.07039958565546324,0.3689667265558435,-0.49259452252167585,-2.583448118743691,-1.1274801517254487,-1.6160348256625643,-1.2968785568712935,0.2342678391560283,-0.904842591278908,0.549811324192335,-0.601741940656436,0.5077608921685426,1.198934856909771,0.9736638006413577,0.9602979050683079,-1.0828065169645928,0
1.130433159201942,-2.0351031374597484,-1.2822312900777695,0.8685185377723893,0.5419383660512849,1.6702976172787232,-1.0670747399977651,-2.187568354757746,-0.7522462301825452,0.12275764766694976,2.395543568243757,0.9119904039419142,-0.0677795731911596,-2.1895186967876565,-3.2395265451954787,-0.5412949192699964,1.710300609541605,1.7809387538894639,-0.9114351966691149,0.17013504037589194,0
-1.8534438409199616,-0.7884947289721306,2.9551105963318274,-3.7111393307731504,0.6896591313354473,0.8745371768166895,1.493925724497729,3.1371129822038277,2.0138610346707306,2.5650949234109723,-1.571539737278496,-0.18680976966008483,0.21534150099457205,-1.662721747906867,0.25393013329843794,1.561111744323757,-0.07183424661046706,-0.6719662502925002,1.2832180720317483,-2.163409172106966,0
-1.657231174337908,-0.21879193305660352,-1.098019101649476,0.16674595178657708,-0.5247523873851988,0.4189069321959989,1.2090896627048295,-0.6038153344610953,0.6813438286879104,-0.08054227727641187,1.4919281499103973,-0.4958292994548531,-0.31900587675694886,0.234134989325581,-0.10234542654230591,0.36193296023502486,-0.547614425896262,-0.330459731610786,0.5027561546319985,-0.6412152594406149,1
4.8106249142954365,0.19181094521767333,-0.7038409342490468,-1.044545260850636,-0.4402413277462897,0.027933784571579093,-3.71643711290638,-2.682272960169192,-0.07180486887112629,-2.0208083526879097,0.5098938084193407,0.3558802772712974,0.26211770813718077,0.6974643168809775,0.3160493904171088,-3.9409264079793074,1.9215218224924944,-0.431057060593648,-1.0186987003879213,0.45425635172150775,0
0.3463341977584749,-0.35295504505138947,1.1831901241422358,0.7792884126755969,-0.02480366463840704,1.1648211084644577,-0.0385725560957855,1.6585247744320764,-1.2627360258730618,2.6772349771083976,-1.491257222890469,0.2781121611306353,0.8097110517346876,-1.8758945621318965,-1.594147266168888,0.6952976957860864,-0.05696690894639417,-0.986789880549901,-0.8073020877452317,-0.9028373444399033,0
-0.6193040222092604,2.386112015160475,-2.2812826590193964,1.6532680699719537,-0.9903495151237722,-3.4891231164906364,2.3826929238482424,-0.35845199017912843,0.3634225118127227,-2.707504985281027,-1.8157243328067847,0.3432137563033235,-0.540091430705126,2.1450736929616903,1.8760272794282788,-1.4739069449586535,-3.0181938584670487,-0.7745425201945579,-2.2928657707201707,0.35474037856395874,0
-1.1874106845893944,-0.430467965926966,0.04316101877800761,-0.916161832429547,0.24405645320069122,0.5195729103464399,1.1710348014820349,1.6496483842534544,-2.2207679810473198,2.3963176998670233,-0.008448417474342048,-1.8905373265867824,-0.13003543103744056,-1.5646111062504762,-2.1257323946933684,1.9798221755230136,-1.188554449283247,-1.6508879721690284,-1.2858038662928517,0.4207872665258104,1
0.37022235720474606,0.9192967341897734,0.21244251284114368,0.25400976416229254,0.6152621727676477,-1.2868016550216408,-0.6830839641481442,0.014018976837128475,0.45793943167216733,-2.521218412160267,0.36697007096912004,0.7136372347765301,0.21421160360427818,2.8897576644940197,3.8145661098466856,-2.7917140568317578,-0.7640092677355984,-0.29481787509538476,1.1208523078545176,-0.8839648962293669,0
2.1210279527052265,-1.1769729488627554,-0.2738368032271429,0.19513208012658653,2.534715051381647,1.5451828182290852,-2.7193017281855125,-2.5876386475506314,0.2405449493231742,-0.06174145755889946,1.762467865414636,-0.851564601400441,0.5924529800137861,-3.6243800775375337,-5.449363051854731,2.191203182781665,4.036222466352578,0.7401727561530405,-0.7682247864262169,0.13972976508119556,0
-1.0311016426750856,0.7912601235203232,-1.2164581978846865,0.5991055078338521,0.8029770391250793,0.03598921949956527,0.2223417538285818,-1.775524015136199,1.5308923032128354,-1.9895556096367841,-1.2669015507247372,0.008256108574204115,-1.049501528598781,0.5968787932233225,0.2491533611349659,-0.4709359135155585,0.5184415878481238,-0.07307335239849533,1.0226632530156534,-2.2606224913508495,1
0.2312148239216788,-0.8324602898807335,-2.9457071693442436,-0.21507044676430243,-0.8082439267599831,-1.3647727137699972,-1.3670437026929494,-2.7076187544077923,-0.46507264049635466,-3.6524152121167703,-1.8362802892238077,1.9971402762482213,1.024035610563206,4.7624525264759665,3.028673060776329,-1.533372069763283,-1.0157519574181277,0.8458182673892877,0.9675433593309278,-0.04705695053154233,0
-1.1294590329856822,-0.6209036248002772,-1.0211033269500975,0.44478313429329785,-1.2754537438921656,-0.5302410170954697,0.9082864258541044,-2.0201787710690096,-0.1568792763685812,-2.923127202274299,0.3270087187905512,-0.43405955534060564,-1.299858984044731,2.4470909747929066,3.3591158845550595,-2.222799155573846,0.12123975436035961,-1.498004453611329,2.2737944458037167,0.6806591029972691,1
-1.256242522110242,0.4494657687869544,-0.3564694506123902,-0.4668578064768445,1.1052180101478806,0.08475597467460969,-0.22419621051770153,-2.2893950266871097,-1.6901811787820669,-3.3825227331575585,-0.21783600789747498,0.4718798079930403,-0.07995378723295377,1.661835180528967,2.332340649845452,-1.2955712793947085,1.5968381501589137,0.686020763568126,3.202652408111564,0.679931513081292,1
0.7921703515408112,1.4508718699406233,-1.0752418289572283,0.16790500290663404,-2.0287266033495475,0.824053350763154,0.8437871721247342,-1.994951590999442,-0.8410026368857434,1.161760524439548,-0.8709487751099763,-1.5800635761272892,-0.5717667421629521,-3.1651738724882836,-3.8778277209038454,1.4480960948653099,1.754414725328372,-0.7727901535290845,-1.5888496597222492,-0.2750113618733939,0
4.6456876485906555,0.2259163825023381,2.829299187848387,0.5227488864345902,-3.256067787030725,-1.2512432935801732,-0.036355631805399025,2.9306863026213277,-0.9270494230049039,3.156794619609057,-0.10693596416967946,-0.38178922480178334,0.10539395695298825,-2.3423393946189366,-0.11332177384673152,-2.0492195927658003,-0.45613741013320097,1.2008546821073873,-3.9175398308806715,0.3726342956367158,0
0.4319966135143191,-0.8383195626141011,2.04624134425361,-0.02422753661375784,-0.05479131187339496,-1.7981447664999355,0.11419413492349798,1.6290157403793675,-0.5651753747358932,-0.02259942107144627,-0.6623756163326512,-0.14873694235499324,-0.07842059076491134,0.4081191760319832,1.3049926768475153,1.742095219657158,0.23928088376246576,1.039191167972989,0.2782557165498588,-0.245083225134739,1
-1.8649285182864122,-0.8464904756231592,-2.571874606105662,0.5407876844626005,-0.1354268318798096,-0.7299676382681307,-0.32201886144433156,-1.6277226918020462,-0.46573769576110025,-2.837681070669989,0.5119059257202279,0.978737302558646,-0.17612676165580798,4.736664021140417,3.2406590604202257,-0.5349031204089721,-1.7099378473656577,-0.28108926167531356,2.0011528249884467,0.5996899317591406,1
1.3904219424498332,0.7183487348793627,4.0105081293145,-0.46917909478600806,0.6329659451735307,5.32666492661359,-1.1136781995437772,2.690694046698568,0.19282820944670254,7.968716656141333,0.5142708122434265,0.6998385012615284,-0.5365755372975857,-8.262668569437196,-7.59815531041167,3.7599107135462866,3.675436070995339,1.2143843558909495,-0.9297173011046153,-0.22572164250079665,0
-2.760199146386703,0.8417531859452353,-0.016984045894201716,0.5850565314549019,-2.8174163172046898,-0.7118795515050649,4.677273480938801,0.563068857142135,-1.3683650042940396,1.8222926600237521,0.652397101232833,-0.09065478996612347,-1.280548088161758,-2.6805637493506334,-1.9416723305520565,3.4704103173878447,-0.39613519532618013,-0.2702474197581297,-0.8175574752695033,0.1436400701369691,0
0.30328018709239785,0.4949038706475453,-2.145712691847775,0.4734873656903177,-0.8020365124342566,1.3830194956389976,-1.1236275546571508,-1.1233151287083563,-0.7343664350252463,-0.7817416429254351,1.4423089511519,0.11916928404555473,1.1714896354132118,2.772042155479708,2.30607059070124,-4.494412935461367,-1.7881729970722477,1.9589420242993258,0.420965349095077,0.6642950774547601,0
-0.1975339457807151,0.17734132837507735,-1.0015829394610616,-1.0075194477746292,0.09804014906799058,-0.15105365526180964,0.39134739866068324,0.12473532695209266,2.3350346922205483,0.6474234348188127,0.5802635599352295,-0.21397831361624806,-1.2296580097233476,-0.552553797503803,-1.6029798276336331,0.8552985542728223,-0.8882431018120477,-0.6486554621407851,-1.5076134476803396,-0.0021602916965234365,1
1.2115855998625173,0.29871580993520835,0.42539953719555623,0.39757943408466717,1.4945181056881431,2.536361391051193,-1.7848677836856737,-0.6254313345912278,-0.8927825308774936,1.9507285629839848,0.24326258643730686,-1.1767209198155195,-0.9371500527291388,-3.3038811335291496,-4.139557462499879,1.0400516075118993,2.3323006088196756,0.9066906304337321,-0.500690440553788,-0.781130801384796,0
-2.6721883975908804,1.9647455410527603,2.4750934590407403,0.06047098532407989,0.18031681275324335,-0.9104541450301369,1.7757852609282039,2.2534154989191415,0.017844275945039702,-0.36872299302199785,0.9639805536830642,-1.8025406891507296,-0.7150181272722991,1.6689517900774469,3.9283078197982237,0.9376208576699837,-0.5336280396716748,-0.32258720452529704,3.1327471596449787,-1.459745464972313,1
1.2356300323600948,-1.1478344656793706,0.17472874802415114,-0.6366841086598681,-0.0013528296664336997,-1.1325036841977285,-0.10535672693709067,0.8250697022283491,-1.7248164358691476,0.17470146401152395,0.05910528319826813,-1.4742585086508135,-0.26621737931254724,-0.21183796854504672,-0.23584830282342117,-0.38634663920234413,-0.7757811059362275,1.477364090854005,-1.8223288134272115,0.5159192398962371,0
-1.2598098142336565,-0.2496661979295385,-1.0951471853886336,-0.9411908357187083,0.7662236327713471,-2.027138204799045,0.2086170379710639,-0.5606658594998783,-0.7645304286224953,-3.4349971468591938,0.5946271158409479,0.015102383892832317,0.22675336718997807,3.920725771294618,3.8273330896653563,-1.2640053126913389,-1.5356963569778272,-1.39915880555188,1.3780065171542497,2.9222544075473316,0
0.05395619079037183,-0.6127944844581908,0.2722670538436913,-0.6093337133584834,1.376776696935023,0.6144334168399599,-2.108050109511432,1.9915334699797922,1.186937270638306,-0.10515705139704175,2.294289077390868,2.4705324563966835,0.2587100795311127,3.9936135297476536,4.110653870859512,-3.3225157132314997,-2.6624402973873567,1.2432336560496449,1.2639197791413284,2.34167309589412,1
-0.2341392103137016,-0.1621699618356957,3.212188457584715,-1.0975550311151934,1.7981102269937472,-1.0374005360543936,-1.4271221898902668,6.1609533018543186,0.9789229625780006,1.4381899001068914,-0.564855283898779,1.2274870620353755,0.14138004699238044,4.712451903504847,6.3543288595670715,-2.1746337078315743,-4.41666606045553,-0.9908215056580781,1.118925000998511,-1.15017754074854,0
-0.17216677261461147,-0.23586312823873137,-1.6324761143953097,0.6011164004279421,-1.4352976958768198,1.1047740059667197,1.7418699261723203,-2.4536568131235046,0.08579112442065352,0.9927612703547167,-0.41767563356129955,-0.7879193971986981,-0.633486094443891,-4.155435413321627,-4.982886204425995,1.68266305727313,1.8493157815536536,-1.0491982798814066,-1.7734384752642363,0.5804478941945131,0
-2.0791014985290763,-0.06250429147034632,0.12661218840961816,-0.3334215845651994,-1.0203192194280695,-0.13991734142686268,2.9430617133190955,0.40976592298236963,1.1213718052387853,1.6783224616992978,0.13303119632079713,0.5277887021785664,0.9707516075696035,-2.756846055739589,-2.743622442863825,3.69327915974784,0.2996820029298971,-0.14343989914727748,-0.6545704456571149,0.028507802809300514,0
-0.10004167282763657,-0.596942026386343,0.633324044184575,0.8118710608572611,1.7328759798936308,1.7569993460606574,1.2065571652396476,1.2447230470732502,-0.7812542305059512,4.043713010277931,0.4126721544738408,-0.753597606443839,1.5080097080127342,-6.647476625758094,-7.3573570632951135,3.257560920717424,1.085622742630195,0.2002973354611381,-3.377241365654416,-2.101724254354682,0
-0.7572729308113987,-1.0931132927182625,-2.541116504359248,-0.006727137535234005,0.855812911467391,-2.7005041608464984,-0.2754424160615737,-3.6090734030406564,-0.006852618989052176,-6.088298420126995,-0.673378570181692,2.6215876984421045,-0.3319055984075969,4.0711702934247205,3.139988713457563,-0.9878643305989462,0.3022550697876841,0.9029595351854565,1.7536452149749029,-1.2543668268276589,0
-1.376115268685248,2.0244672496202245,0.5191439086635586,0.33381038447623285,2.331353011000534,0.5675679459341683,-0.24837645219991172,1.2646859274299473,1.3662344395891668,0.226802450027049,0.8870438899842462,-0.6088853734284526,0.6332643990095844,0.36070334135144383,0.31699234954795713,0.26015280513618366,-0.6934702342618688,-0.3513010310939653,0.8541292958001282,0.13201627758389445,0
4.586213092536156,1.109890811415521,1.9186497467545687,-0.7285794469693843,-1.8775548022151913,2.636794867423206,-3.3768769742354547,-0.16148217727242925,-0.8417053612425366,3.1338862747696443,-0.23123029797189062,-0.5690269827714344,0.3605310907546217,-2.4390165677270104,-1.9979784929516742,-1.164691709627754,2.8638284785682715,0.4051464659376367,-0.6378858054016946,-0.5932275597746609,0
-2.6202251248660002,-1.8132661072974623,-1.018920860469574,-0.767925967102625,2.084792007380515,0.4013258746797326,2.4959099108622502,-0.3824651285348037,-1.6905056946618415,0.1593010151246712,-0.7815991647947644,0.3786114257996127,1.4544150740111101,-3.1592892113843134,-3.6318075237632144,1.7761206804126353,0.06524990736682379,-2.346717561324978,-1.0386542436943818,1.034625266165247,1
1.4903884460931416,-0.17328389166145544,2.3320046866550523,0.8911412274930088,1.2846528488770794,-0.8781242287502345,-2.974041168247499,4.230136330001754,-0.6509872092565177,0.10283715648840122,2.1867263324593655,-0.5777439419317716,-0.15756637647617058,5.421492788419984,6.618531234268968,-3.7798141750296557,-3.39704602982605,-0.4963713343287505,1.1668993119511766,0.23075342959004003,0
-0.3386017617858449,-0.8000358492216267,1.3991797387785287,1.600711208826548,0.5884987375091505,-1.335081032060115,0.7580042271685273,0.3858794737770711,-0.7261494990319959,-0.26355611195049283,0.2864579865759336,-1.3022940911455836,-3.0750839525825695,-1.3293475745475862,-0.9417347756508629,3.0559576254220935,1.4155483570103442,-0.24987895605419155,0.19584052285661752,0.7821798925583839,0
-0.890240461976759,-1.9017311774247259,-0.454728411578765,0.8426627464661471,-0.49776426181666084,-1.085714962191379,1.4113749808286107,-1.282526154971713,0.3102950444356738,-1.8228460385316259,0.6208196713872562,-0.2317866489051321,1.429900341287856,0.10290672673016446,0.5869944948316892,0.2349392163788839,0.6125478514213647,-1.3330145152343305,0.6083617054962378,0.26845997389442716,0
-0.38885146903658924,1.3718765999372693,0.6388408592401404,-0.6301696246023426,1.6728742602420068,3.009035381088825,-1.4746986649802811,-0.3699931748010117,-1.0821097235513117,1.9540009509057588,-0.7245149795633633,-0.34124883159197594,0.8716318861002721,-2.322856327992096,-3.075283834223343,1.9077605245823697,2.202717185361055,-0.531770601394431,1.2826623460262248,-0.9444967503559064,0
-1.2653617782755315,0.5921999984732751,0.10584754091730336,-0.5865669269106697,2.543242599008251,1.8705972130506185,-1.1155792959743145,-0.736293706373337,0.2232487226929564,-0.2747473573994932,0.2033285178577106,-1.805047189455805,0.0378443032198361,-0.4481479096919008,-0.9536682100875193,0.7690129667965173,1.4496975027650056,0.6112568638264599,2.0758310543494063,-0.14911115470502265,0
1.0385076713651666,-0.9134199210343249,0.2511962229758541,-1.322978732853507,-1.361051205435679,-2.104461844964004,-0.15014981095661006,0.3095934040276381,-0.7698332015319612,-1.8664133705888855,-0.9285389895242925,-1.2224138627369754,0.8398303480883508,3.007654144909973,3.9601807128930804,-2.1608779753267084,-1.1711448839097347,2.1650461768023237,0.24442371180926703,0.498853682138232,0
0.3835453955966572,0.3300829488673173,0.24546762780544926,2.6849934316808475,-1.9861826482237668,-1.7289389607830237,2.419600593983806,0.9577009435127015,0.9053686991566869,0.6523696811589003,-1.0355705385501113,-0.3134590506018114,0.1806134990277091,-1.3875597071346804,-0.3664207698785688,-0.14446940447203252,-1.0643651161341454,-1.7466471986442815,-2.3933841418943604,0.890791750139543,0
-2.431071888484763,1.345046433685407,0.7375533668963435,0.706969647576402,0.35669282577334893,-2.4856949485362465,2.3181459095486847,0.027059086092344135,-0.556329188497561,-2.803125067354012,0.34822900256420763,1.0485914778762586,-1.1468267328150832,1.4993088257992613,2.8809819461852486,1.226727771609891,0.03660178335507577,1.006155607470077,2.0461660213382515,0.006664551184980748,0
-0.7564922636712714,1.1641622166858983,1.7992330286395555,0.0835440904524765,1.0305636666727744,-0.45317414516114995,-0.21250528512465613,3.1864045640116507,0.4078905227310737,1.2996565101674886,0.42724568448153294,-0.4765134086079389,0.35615984284373264,1.4215140156182708,1.958415312119384,0.7886517662615175,-1.7443896174148597,-1.085039492050446,0.5859598743986419,0.2822968245352994,1
-0.576469342791025,-0.6584541639269572,-1.1502070138321174,-0.5766554834944906,0.09500336813466641,-0.2633501492660911,2.012080443794146,-1.0359443160405442,0.7692957605883133,-1.5538455542256628,-0.9030090114505729,1.2309736770418374,0.36038063129029446,-1.0098520601249965,0.15562121587826247,-3.450263418063274,-0.6186342888016167,-1.566200929330159,-1.0259100748988899,-0.9348232050828693,1
